Indicator,Group,State,Subgroup,Phase,Time Period,Time Period Label,Time Period Start Date,Time Period End Date,Value,Low CI,High CI,Confidence Interval
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Idaho,Idaho,3.7,54,"Feb 1 - Feb 13, 2023",2/1/23,2/13/23,30.2,26.6,34.1,26.6 - 34.1
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Illinois,Illinois,3.7,54,"Feb 1 - Feb 13, 2023",2/1/23,2/13/23,28.7,24.3,33.3,24.3 - 33.3
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Indiana,Indiana,3.7,54,"Feb 1 - Feb 13, 2023",2/1/23,2/13/23,32.9,29,37,29.0 - 37.0
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Iowa,Iowa,3.7,54,"Feb 1 - Feb 13, 2023",2/1/23,2/13/23,29.4,25.8,33.1,25.8 - 33.1
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Kansas,Kansas,3.7,54,"Feb 1 - Feb 13, 2023",2/1/23,2/13/23,30.5,27,34.2,27.0 - 34.2
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Kentucky,Kentucky,3.7,54,"Feb 1 - Feb 13, 2023",2/1/23,2/13/23,37.4,33.6,41.3,33.6 - 41.3
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Louisiana,Louisiana,3.7,54,"Feb 1 - Feb 13, 2023",2/1/23,2/13/23,39.1,34.2,44.1,34.2 - 44.1
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Maine,Maine,3.7,54,"Feb 1 - Feb 13, 2023",2/1/23,2/13/23,33.8,29.8,38,29.8 - 38.0
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Maryland,Maryland,3.7,54,"Feb 1 - Feb 13, 2023",2/1/23,2/13/23,27.3,23.4,31.5,23.4 - 31.5
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Massachusetts,Massachusetts,3.7,54,"Feb 1 - Feb 13, 2023",2/1/23,2/13/23,30.8,27.1,34.6,27.1 - 34.6
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Michigan,Michigan,3.7,54,"Feb 1 - Feb 13, 2023",2/1/23,2/13/23,29.9,27,33.1,27.0 - 33.1
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Minnesota,Minnesota,3.7,54,"Feb 1 - Feb 13, 2023",2/1/23,2/13/23,28.3,25.1,31.7,25.1 - 31.7
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Mississippi,Mississippi,3.7,54,"Feb 1 - Feb 13, 2023",2/1/23,2/13/23,39.2,33.2,45.4,33.2 - 45.4
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Missouri,Missouri,3.7,54,"Feb 1 - Feb 13, 2023",2/1/23,2/13/23,34.3,29.8,39.2,29.8 - 39.2
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Montana,Montana,3.7,54,"Feb 1 - Feb 13, 2023",2/1/23,2/13/23,34,29.3,38.8,29.3 - 38.8
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Nebraska,Nebraska,3.7,54,"Feb 1 - Feb 13, 2023",2/1/23,2/13/23,32,28.2,35.9,28.2 - 35.9
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Nevada,Nevada,3.7,54,"Feb 1 - Feb 13, 2023",2/1/23,2/13/23,38.4,32.5,44.5,32.5 - 44.5
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Hampshire,New Hampshire,3.7,54,"Feb 1 - Feb 13, 2023",2/1/23,2/13/23,29.4,25.4,33.7,25.4 - 33.7
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Jersey,New Jersey,3.7,54,"Feb 1 - Feb 13, 2023",2/1/23,2/13/23,27.7,24.2,31.4,24.2 - 31.4
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Mexico,New Mexico,3.7,54,"Feb 1 - Feb 13, 2023",2/1/23,2/13/23,36.4,31.7,41.3,31.7 - 41.3
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New York,New York,3.7,54,"Feb 1 - Feb 13, 2023",2/1/23,2/13/23,31.4,27.4,35.5,27.4 - 35.5
Symptoms of Anxiety Disorder or Depressive Disorder,By State,North Carolina,North Carolina,3.7,54,"Feb 1 - Feb 13, 2023",2/1/23,2/13/23,24.9,21.3,28.9,21.3 - 28.9
Symptoms of Anxiety Disorder or Depressive Disorder,By State,North Dakota,North Dakota,3.7,54,"Feb 1 - Feb 13, 2023",2/1/23,2/13/23,29,24.2,34.2,24.2 - 34.2
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Ohio,Ohio,3.7,54,"Feb 1 - Feb 13, 2023",2/1/23,2/13/23,33.1,29.2,37.2,29.2 - 37.2
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Oklahoma,Oklahoma,3.7,54,"Feb 1 - Feb 13, 2023",2/1/23,2/13/23,35,31.7,38.4,31.7 - 38.4
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Oregon,Oregon,3.7,54,"Feb 1 - Feb 13, 2023",2/1/23,2/13/23,35.3,32.1,38.7,32.1 - 38.7
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Pennsylvania,Pennsylvania,3.7,54,"Feb 1 - Feb 13, 2023",2/1/23,2/13/23,32.8,29.1,36.5,29.1 - 36.5
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Rhode Island,Rhode Island,3.7,54,"Feb 1 - Feb 13, 2023",2/1/23,2/13/23,30.4,25.4,35.7,25.4 - 35.7
Symptoms of Anxiety Disorder or Depressive Disorder,By State,South Carolina,South Carolina,3.7,54,"Feb 1 - Feb 13, 2023",2/1/23,2/13/23,33.1,28.2,38.4,28.2 - 38.4
Symptoms of Anxiety Disorder or Depressive Disorder,By State,South Dakota,South Dakota,3.7,54,"Feb 1 - Feb 13, 2023",2/1/23,2/13/23,26.6,23,30.6,23.0 - 30.6
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Tennessee,Tennessee,3.7,54,"Feb 1 - Feb 13, 2023",2/1/23,2/13/23,37.3,33.8,40.9,33.8 - 40.9
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Texas,Texas,3.7,54,"Feb 1 - Feb 13, 2023",2/1/23,2/13/23,36.8,33.7,40,33.7 - 40.0
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Utah,Utah,3.7,54,"Feb 1 - Feb 13, 2023",2/1/23,2/13/23,33.3,29.5,37.2,29.5 - 37.2
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Vermont,Vermont,3.7,54,"Feb 1 - Feb 13, 2023",2/1/23,2/13/23,24.1,19.5,29.1,19.5 - 29.1
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Virginia,Virginia,3.7,54,"Feb 1 - Feb 13, 2023",2/1/23,2/13/23,32,28.7,35.5,28.7 - 35.5
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Washington,Washington,3.7,54,"Feb 1 - Feb 13, 2023",2/1/23,2/13/23,32.6,30,35.2,30.0 - 35.2
Symptoms of Anxiety Disorder or Depressive Disorder,By State,West Virginia,West Virginia,3.7,54,"Feb 1 - Feb 13, 2023",2/1/23,2/13/23,38,33.3,42.9,33.3 - 42.9
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Wisconsin,Wisconsin,3.7,54,"Feb 1 - Feb 13, 2023",2/1/23,2/13/23,26.2,23.2,29.3,23.2 - 29.3
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Wyoming,Wyoming,3.7,54,"Feb 1 - Feb 13, 2023",2/1/23,2/13/23,31.5,26.1,37.2,26.1 - 37.2
Symptoms of Depressive Disorder,National Estimate,United States,United States,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,21.8,21.1,22.5,21.1 - 22.5
Symptoms of Depressive Disorder,By Age,United States,18 - 29 years,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,32.8,30.5,35.1,30.5 - 35.1
Symptoms of Depressive Disorder,By Age,United States,30 - 39 years,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,25,23.9,26.2,23.9 - 26.2
Symptoms of Depressive Disorder,By Age,United States,40 - 49 years,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,22.5,20.9,24.2,20.9 - 24.2
Symptoms of Depressive Disorder,By Age,United States,50 - 59 years,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,21.1,19.5,22.8,19.5 - 22.8
Symptoms of Depressive Disorder,By Age,United States,60 - 69 years,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,17,15.8,18.3,15.8 - 18.3
Symptoms of Depressive Disorder,By Age,United States,70 - 79 years,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,12.7,11.1,14.3,11.1 - 14.3
Symptoms of Depressive Disorder,By Age,United States,80 years and above,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,11,8.6,13.9,8.6 - 13.9
Symptoms of Depressive Disorder,By Sex,United States,Male,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,20.2,19.2,21.2,19.2 - 21.2
Symptoms of Depressive Disorder,By Sex,United States,Female,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,23.4,22.4,24.4,22.4 - 24.4
Symptoms of Depressive Disorder,By Gender identity,United States,Cis-gender male,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,19.8,18.8,20.8,18.8 - 20.8
Symptoms of Depressive Disorder,By Gender identity,United States,Cis-gender female,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,22.8,21.8,23.8,21.8 - 23.8
Symptoms of Depressive Disorder,By Gender identity,United States,Transgender,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,57.1,47.2,66.6,47.2 - 66.6
Symptoms of Depressive Disorder,By Sexual orientation,United States,Gay or lesbian,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,33.1,28.5,37.8,28.5 - 37.8
Symptoms of Depressive Disorder,By Sexual orientation,United States,Straight,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,19.5,18.9,20.2,18.9 - 20.2
Symptoms of Depressive Disorder,By Sexual orientation,United States,Bisexual,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,42,38.7,45.3,38.7 - 45.3
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,24.5,22.7,26.5,22.7 - 26.5
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,21,20.3,21.8,20.3 - 21.8
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,23.9,21,27,21.0 - 27.0
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,14.8,12.8,17,12.8 - 17.0
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,27.3,24.5,30.3,24.5 - 30.3
Symptoms of Depressive Disorder,By Education,United States,Less than a high school diploma,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,28,22.9,33.6,22.9 - 33.6
Symptoms of Depressive Disorder,By Education,United States,High school diploma or GED,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,25.5,23.8,27.4,23.8 - 27.4
Symptoms of Depressive Disorder,By Education,United States,Some college/Associate's degree,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,25.3,24.4,26.3,24.4 - 26.3
Symptoms of Depressive Disorder,By Education,United States,Bachelor's degree or higher,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,14.6,14,15.2,14.0 - 15.2
Symptoms of Depressive Disorder,By Disability status,United States,With disability,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,49.4,47.3,51.6,47.3 - 51.6
Symptoms of Depressive Disorder,By Disability status,United States,Without disability,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,16.3,15.7,16.9,15.7 - 16.9
Symptoms of Depressive Disorder,By State,Alabama,Alabama,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,27.4,23.3,31.9,23.3 - 31.9
Symptoms of Depressive Disorder,By State,Alaska,Alaska,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,24.4,19.5,29.8,19.5 - 29.8
Symptoms of Depressive Disorder,By State,Arizona,Arizona,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,20.1,16.9,23.7,16.9 - 23.7
Symptoms of Depressive Disorder,By State,Arkansas,Arkansas,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,24.6,20.7,29,20.7 - 29.0
Symptoms of Depressive Disorder,By State,California,California,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,22.4,19.9,25,19.9 - 25.0
Symptoms of Depressive Disorder,By State,Colorado,Colorado,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,24.6,21,28.5,21.0 - 28.5
Symptoms of Depressive Disorder,By State,Connecticut,Connecticut,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,19.7,16.5,23.3,16.5 - 23.3
Symptoms of Depressive Disorder,By State,Delaware,Delaware,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,20.3,15.9,25.3,15.9 - 25.3
Symptoms of Depressive Disorder,By State,District of Columbia,District of Columbia,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,20.5,15.6,26.2,15.6 - 26.2
Symptoms of Depressive Disorder,By State,Florida,Florida,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,23.6,21,26.4,21.0 - 26.4
Symptoms of Depressive Disorder,By State,Georgia,Georgia,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,21.5,18.1,25.3,18.1 - 25.3
Symptoms of Depressive Disorder,By State,Hawaii,Hawaii,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,15.4,10.9,20.9,10.9 - 20.9
Symptoms of Depressive Disorder,By State,Idaho,Idaho,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,22.4,19.6,25.4,19.6 - 25.4
Symptoms of Depressive Disorder,By State,Illinois,Illinois,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,20,16.9,23.5,16.9 - 23.5
Symptoms of Depressive Disorder,By State,Indiana,Indiana,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,22.5,19.1,26.2,19.1 - 26.2
Symptoms of Depressive Disorder,By State,Iowa,Iowa,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,24.4,20.4,28.7,20.4 - 28.7
Symptoms of Depressive Disorder,By State,Kansas,Kansas,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,21.3,18.7,24,18.7 - 24.0
Symptoms of Depressive Disorder,By State,Kentucky,Kentucky,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,24.4,21,28.1,21.0 - 28.1
Symptoms of Depressive Disorder,By State,Louisiana,Louisiana,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,23.1,19.6,26.8,19.6 - 26.8
Symptoms of Depressive Disorder,By State,Maine,Maine,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,16.6,13.3,20.2,13.3 - 20.2
Symptoms of Depressive Disorder,By State,Maryland,Maryland,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,18.4,15.8,21.3,15.8 - 21.3
Symptoms of Depressive Disorder,By State,Massachusetts,Massachusetts,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,22.6,19.4,26.1,19.4 - 26.1
Symptoms of Depressive Disorder,By State,Michigan,Michigan,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,18.9,16.1,21.9,16.1 - 21.9
Symptoms of Depressive Disorder,By State,Minnesota,Minnesota,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,17.7,14.3,21.6,14.3 - 21.6
Symptoms of Depressive Disorder,By State,Mississippi,Mississippi,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,29.7,24.2,35.7,24.2 - 35.7
Symptoms of Depressive Disorder,By State,Missouri,Missouri,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,22.2,18.7,26,18.7 - 26.0
Symptoms of Depressive Disorder,By State,Montana,Montana,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,21.6,18.1,25.5,18.1 - 25.5
Symptoms of Depressive Disorder,By State,Nebraska,Nebraska,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,20.3,17.3,23.5,17.3 - 23.5
Symptoms of Depressive Disorder,By State,Nevada,Nevada,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,24.8,20.3,29.7,20.3 - 29.7
Symptoms of Depressive Disorder,By State,New Hampshire,New Hampshire,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,18.4,15.4,21.8,15.4 - 21.8
Symptoms of Depressive Disorder,By State,New Jersey,New Jersey,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,20.7,17.7,24,17.7 - 24.0
Symptoms of Depressive Disorder,By State,New Mexico,New Mexico,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,21,17.4,25,17.4 - 25.0
Symptoms of Depressive Disorder,By State,New York,New York,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,19.6,15.6,24.1,15.6 - 24.1
Symptoms of Depressive Disorder,By State,North Carolina,North Carolina,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,20.6,16.8,24.9,16.8 - 24.9
Symptoms of Depressive Disorder,By State,North Dakota,North Dakota,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,20.9,16.6,25.6,16.6 - 25.6
Symptoms of Depressive Disorder,By State,Ohio,Ohio,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,22.2,18,26.8,18.0 - 26.8
Symptoms of Depressive Disorder,By State,Oklahoma,Oklahoma,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,24.6,20.1,29.5,20.1 - 29.5
Symptoms of Depressive Disorder,By State,Oregon,Oregon,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,20.9,18.7,23.3,18.7 - 23.3
Symptoms of Depressive Disorder,By State,Pennsylvania,Pennsylvania,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,21.5,18.3,25,18.3 - 25.0
Symptoms of Depressive Disorder,By State,Rhode Island,Rhode Island,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,17,12.8,21.9,12.8 - 21.9
Symptoms of Depressive Disorder,By State,South Carolina,South Carolina,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,22.5,17.8,27.9,17.8 - 27.9
Symptoms of Depressive Disorder,By State,South Dakota,South Dakota,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,19.4,15.7,23.6,15.7 - 23.6
Symptoms of Depressive Disorder,By State,Tennessee,Tennessee,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,23.4,19.9,27.2,19.9 - 27.2
Symptoms of Depressive Disorder,By State,Texas,Texas,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,23.5,20.1,27.1,20.1 - 27.1
Symptoms of Depressive Disorder,By State,Utah,Utah,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,24.3,20.9,27.9,20.9 - 27.9
Symptoms of Depressive Disorder,By State,Vermont,Vermont,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,22.9,18.3,28.1,18.3 - 28.1
Symptoms of Depressive Disorder,By State,Virginia,Virginia,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,20.4,17.7,23.4,17.7 - 23.4
Symptoms of Depressive Disorder,By State,Washington,Washington,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,20.1,17.6,22.7,17.6 - 22.7
Symptoms of Depressive Disorder,By State,West Virginia,West Virginia,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,29.1,21.8,37.4,21.8 - 37.4
Symptoms of Depressive Disorder,By State,Wisconsin,Wisconsin,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,18.7,15.3,22.4,15.3 - 22.4
Symptoms of Depressive Disorder,By State,Wyoming,Wyoming,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,19.2,14.9,24.2,14.9 - 24.2
Symptoms of Anxiety Disorder,National Estimate,United States,United States,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,28.4,27.7,29.1,27.7 - 29.1
Symptoms of Anxiety Disorder,By Age,United States,18 - 29 years,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,41.8,39.2,44.6,39.2 - 44.6
Symptoms of Anxiety Disorder,By Age,United States,30 - 39 years,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,33.5,32.1,34.9,32.1 - 34.9
Symptoms of Anxiety Disorder,By Age,United States,40 - 49 years,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,30,28.3,31.8,28.3 - 31.8
Symptoms of Anxiety Disorder,By Age,United States,50 - 59 years,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,28.5,26.8,30.2,26.8 - 30.2
Symptoms of Anxiety Disorder,By Age,United States,60 - 69 years,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,20.9,19.6,22.3,19.6 - 22.3
Symptoms of Anxiety Disorder,By Age,United States,70 - 79 years,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,14.9,13.2,16.6,13.2 - 16.6
Symptoms of Anxiety Disorder,By Age,United States,80 years and above,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,14.6,11.9,17.6,11.9 - 17.6
Symptoms of Anxiety Disorder,By Sex,United States,Male,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,24,22.9,25.1,22.9 - 25.1
Symptoms of Anxiety Disorder,By Sex,United States,Female,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,32.5,31.5,33.5,31.5 - 33.5
Symptoms of Anxiety Disorder,By Gender identity,United States,Cis-gender male,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,23.4,22.4,24.5,22.4 - 24.5
Symptoms of Anxiety Disorder,By Gender identity,United States,Cis-gender female,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,32,31,33.1,31.0 - 33.1
Symptoms of Anxiety Disorder,By Gender identity,United States,Transgender,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,65.5,54.7,75.2,54.7 - 75.2
Symptoms of Anxiety Disorder,By Sexual orientation,United States,Gay or lesbian,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,41.4,37.6,45.3,37.6 - 45.3
Symptoms of Anxiety Disorder,By Sexual orientation,United States,Straight,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,25.5,24.8,26.2,24.8 - 26.2
Symptoms of Anxiety Disorder,By Sexual orientation,United States,Bisexual,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,56.5,52.9,60,52.9 - 60.0
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,29.4,27.1,31.8,27.1 - 31.8
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,28.2,27.4,29,27.4 - 29.0
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,29.6,27,32.3,27.0 - 32.3
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,18.5,16,21.3,16.0 - 21.3
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,36,32.1,40,32.1 - 40.0
Symptoms of Anxiety Disorder,By Education,United States,Less than a high school diploma,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,33.7,28.9,38.7,28.9 - 38.7
Symptoms of Anxiety Disorder,By Education,United States,High school diploma or GED,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,30.2,28.4,32,28.4 - 32.0
Symptoms of Anxiety Disorder,By Education,United States,Some college/Associate's degree,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,32.6,31.5,33.7,31.5 - 33.7
Symptoms of Anxiety Disorder,By Education,United States,Bachelor's degree or higher,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,22.2,21.4,23.1,21.4 - 23.1
Symptoms of Anxiety Disorder,By Disability status,United States,With disability,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,56.4,54.7,58.1,54.7 - 58.1
Symptoms of Anxiety Disorder,By Disability status,United States,Without disability,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,22.8,22,23.5,22.0 - 23.5
Symptoms of Anxiety Disorder,By State,Alabama,Alabama,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,34,29,39.2,29.0 - 39.2
Symptoms of Anxiety Disorder,By State,Alaska,Alaska,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,26.1,21.3,31.4,21.3 - 31.4
Symptoms of Anxiety Disorder,By State,Arizona,Arizona,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,28.1,24.6,31.8,24.6 - 31.8
Symptoms of Anxiety Disorder,By State,Arkansas,Arkansas,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,32.9,28.5,37.6,28.5 - 37.6
Symptoms of Anxiety Disorder,By State,California,California,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,26.7,24.4,29,24.4 - 29.0
Symptoms of Anxiety Disorder,By State,Colorado,Colorado,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,32.7,29.3,36.3,29.3 - 36.3
Symptoms of Anxiety Disorder,By State,Connecticut,Connecticut,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,23.5,19.7,27.7,19.7 - 27.7
Symptoms of Anxiety Disorder,By State,Delaware,Delaware,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,25.4,19.9,31.5,19.9 - 31.5
Symptoms of Anxiety Disorder,By State,District of Columbia,District of Columbia,3.8,55,"Mar 1 - Mar 13, 2023",3/1/23,3/13/23,25.4,20.6,30.7,20.6 - 30.7
